wall_time,local_time,x,y,route_progress_m,cross_track_m,signed_cross_track_m,heading_error_vs_csv_yaw_deg,odom_stamp_age_ms
1784986665.721275,2026-07-25T21:37:45.721+08:00,117.797459,-88.739610,201.421069,0.012276,0.012276,0.151894,355.252
1784986665.821264,2026-07-25T21:37:45.821+08:00,117.834762,-88.733632,201.458789,0.014410,0.014410,0.134171,355.881
1784986665.921431,2026-07-25T21:37:45.921+08:00,117.875143,-88.727702,201.499563,0.016182,0.016182,0.038222,356.688
1784986666.021202,2026-07-25T21:37:46.021+08:00,117.927195,-88.727223,201.551392,0.011339,0.011339,0.019549,357.099
1784986666.121295,2026-07-25T21:37:46.121+08:00,118.024316,-88.710890,201.649674,0.017659,0.017659,0.880313,258.487
1784986666.221275,2026-07-25T21:37:46.221+08:00,118.072155,-88.709104,201.697445,0.014547,0.014547,0.777571,259.255
1784986666.321273,2026-07-25T21:37:46.321+08:00,118.124438,-88.698317,201.750557,0.019933,0.019933,0.152645,259.834
1784986666.421076,2026-07-25T21:37:46.421+08:00,118.177300,-88.683620,201.804897,0.028696,0.028696,0.404727,260.217
1784986666.521286,2026-07-25T21:37:46.521+08:00,118.229591,-88.676471,201.857658,0.030002,0.030002,0.015325,261.067
1784986666.621125,2026-07-25T21:37:46.621+08:00,118.276035,-88.675302,201.903945,0.026012,0.026012,0.300880,261.502
1784986666.728130,2026-07-25T21:37:46.728+08:00,118.320050,-88.674033,201.947830,0.022391,0.022391,0.384584,269.147
1784986666.871151,2026-07-25T21:37:46.871+08:00,118.354599,-88.680437,201.981455,0.012194,0.012194,0.853501,312.808
1784986666.971274,2026-07-25T21:37:46.971+08:00,118.403033,-88.679021,202.029748,0.008230,0.008230,0.700255,313.571
1784986667.071110,2026-07-25T21:37:47.071+08:00,118.444433,-88.677629,202.071046,0.005022,0.005022,0.446919,314.046
1784986667.171194,2026-07-25T21:37:47.171+08:00,118.492831,-88.666527,202.120377,0.010687,0.010687,0.286521,314.771
1784986667.271103,2026-07-25T21:37:47.271+08:00,118.536265,-88.658672,202.164415,0.013676,0.013676,0.019727,315.320
1784986667.371186,2026-07-25T21:37:47.371+08:00,118.587655,-88.648380,202.216629,0.018204,0.018204,0.048281,316.043
1784986667.471213,2026-07-25T21:37:47.471+08:00,118.629465,-88.646310,202.258089,0.015884,0.015884,0.260181,316.710
1784986667.571796,2026-07-25T21:37:47.571+08:00,118.683139,-88.648792,202.311318,0.008550,0.008550,0.482420,320.075
1784986667.671092,2026-07-25T21:37:47.671+08:00,118.731247,-88.651435,202.358988,0.001560,0.001560,0.678606,319.952
1784986667.771067,2026-07-25T21:37:47.771+08:00,118.781368,-88.648556,202.409163,0.000113,-0.000113,0.429444,320.582
1784986667.871094,2026-07-25T21:37:47.871+08:00,118.837088,-88.640993,202.465339,0.002371,0.002371,0.267134,321.160
1784986667.971163,2026-07-25T21:37:47.971+08:00,118.874722,-88.632957,202.503547,0.006964,0.006964,0.312778,321.701
1784986668.071128,2026-07-25T21:37:48.071+08:00,118.933891,-88.623038,202.563371,0.011482,0.011482,0.071252,320.747
1784986668.171113,2026-07-25T21:37:48.171+08:00,118.981139,-88.617979,202.610883,0.012240,0.012240,0.127317,321.090
1784986668.271147,2026-07-25T21:37:48.271+08:00,119.024515,-88.611191,202.654696,0.015070,0.015070,0.283343,321.868
1784986668.371219,2026-07-25T21:37:48.371+08:00,119.062578,-88.605422,202.693125,0.017367,0.017367,0.796358,322.520
1784986668.471172,2026-07-25T21:37:48.471+08:00,119.117492,-88.601786,202.748157,0.015992,0.015992,0.789941,323.069
1784986668.571131,2026-07-25T21:37:48.571+08:00,119.174495,-88.592164,202.805802,0.020356,0.020356,0.533147,323.668
1784986668.671208,2026-07-25T21:37:48.671+08:00,119.228847,-88.583246,202.860742,0.024262,0.024262,0.715911,324.385
1784986668.771135,2026-07-25T21:37:48.771+08:00,119.266945,-88.577496,202.899206,0.026501,0.026501,0.462742,324.952
1784986668.872532,2026-07-25T21:37:48.872+08:00,119.308549,-88.570341,202.941291,0.029817,0.029817,0.538032,326.989
1784986668.971101,2026-07-25T21:37:48.971+08:00,119.364848,-88.563670,202.997964,0.031307,0.031307,0.659205,326.198
1784986669.121277,2026-07-25T21:37:49.121+08:00,119.420037,-88.558125,203.053429,0.031778,0.031778,1.023710,377.013
1784986669.171094,2026-07-25T21:37:49.171+08:00,119.466971,-88.560282,203.099969,0.025334,0.025334,1.025583,327.471
1784986669.321296,2026-07-25T21:37:49.321+08:00,119.516430,-88.557351,203.149488,0.023725,0.023725,0.780896,378.313
1784986669.421255,2026-07-25T21:37:49.421+08:00,119.567364,-88.549775,203.202290,0.025060,0.025060,0.271570,378.912
1784986669.521245,2026-07-25T21:37:49.521+08:00,119.612782,-88.538236,203.248900,0.029899,0.029899,0.560722,379.542
1784986669.621104,2026-07-25T21:37:49.621+08:00,119.663574,-88.531600,203.300117,0.029107,0.029107,0.343972,380.041
1784986669.721187,2026-07-25T21:37:49.721+08:00,119.708097,-88.523540,203.345338,0.030633,0.030633,0.297939,380.779
1784986669.821106,2026-07-25T21:37:49.821+08:00,119.790988,-88.510729,203.429211,0.031302,0.031302,0.970508,281.977
1784986669.921164,2026-07-25T21:37:49.921+08:00,119.829045,-88.503627,203.467895,0.032817,0.032817,0.964173,282.661
1784986670.021114,2026-07-25T21:37:50.021+08:00,119.883951,-88.493117,203.523745,0.035263,0.035263,0.523284,283.266
1784986670.121323,2026-07-25T21:37:50.121+08:00,119.920683,-88.488264,203.560792,0.034744,0.034744,0.573492,284.129
1784986670.221086,2026-07-25T21:37:50.221+08:00,119.961799,-88.480109,203.602656,0.036857,0.036857,0.178575,284.503
1784986670.321224,2026-07-25T21:37:50.321+08:00,120.021185,-88.472816,203.662471,0.035472,0.035472,0.007163,285.296
1784986670.421252,2026-07-25T21:37:50.421+08:00,120.073493,-88.471614,203.713523,0.030261,0.030261,0.049619,285.978
1784986670.521133,2026-07-25T21:37:50.521+08:00,120.122824,-88.468491,203.762885,0.027667,0.027667,0.264026,287.083
1784986670.671282,2026-07-25T21:37:50.671+08:00,120.169583,-88.466942,203.809509,0.023808,0.023808,0.267516,337.888
1784986670.772606,2026-07-25T21:37:50.772+08:00,120.215528,-88.466036,203.855251,0.019403,0.019403,0.250388,339.851
1784986670.921140,2026-07-25T21:37:50.921+08:00,120.251763,-88.457500,203.892229,0.023698,0.023698,0.427957,389.085
1784986671.071104,2026-07-25T21:37:51.071+08:00,120.307474,-88.451425,203.948270,0.023300,0.023300,0.319067,439.689
1784986671.221356,2026-07-25T21:37:51.221+08:00,120.403192,-88.436850,204.045031,0.026727,0.026727,0.792623,391.220
1784986671.378481,2026-07-25T21:37:51.378+08:00,120.491767,-88.427103,204.134139,0.026182,0.026182,0.754970,348.952
1784986671.523321,2026-07-25T21:37:51.523+08:00,120.524322,-88.423975,204.166837,0.025531,0.025531,0.579839,394.448
1784986671.721171,2026-07-25T21:37:51.721+08:00,120.629403,-88.418130,204.271640,0.020520,0.020520,1.183755,393.562
1784986671.821259,2026-07-25T21:37:51.821+08:00,120.703150,-88.410094,204.345822,0.020922,0.020922,1.580037,294.916
1784986671.921162,2026-07-25T21:37:51.921+08:00,120.759242,-88.398455,204.402815,0.026724,0.026724,1.889932,295.518
1784986672.221204,2026-07-25T21:37:52.221+08:00,120.891804,-88.381644,204.536403,0.029801,0.029801,1.584126,297.421
1784986672.371114,2026-07-25T21:37:52.371+08:00,120.928921,-88.378563,204.573640,0.029044,0.029044,1.777991,347.971
1784986672.521206,2026-07-25T21:37:52.521+08:00,120.961837,-88.372695,204.606984,0.031493,0.031493,2.210952,398.703
1784986672.621121,2026-07-25T21:37:52.621+08:00,121.066977,-88.363749,204.711367,0.031813,0.031813,1.961494,299.898
1784986672.771157,2026-07-25T21:37:52.771+08:00,121.140888,-88.353135,204.785822,0.037481,0.037481,1.526930,350.574
1784986672.871123,2026-07-25T21:37:52.871+08:00,121.205844,-88.352043,204.850706,0.034245,0.034245,0.585347,351.313
1784986672.971153,2026-07-25T21:37:52.971+08:00,121.256695,-88.354456,204.901283,0.028451,0.028451,0.235927,351.938
1784986673.121158,2026-07-25T21:37:53.121+08:00,121.308560,-88.358200,204.952784,0.021261,0.021261,0.140478,402.524
1784986673.221554,2026-07-25T21:37:53.221+08:00,121.418437,-88.356197,205.062551,0.015943,0.015943,0.035006,304.171
1784986673.371395,2026-07-25T21:37:53.371+08:00,121.462781,-88.358445,205.105721,0.010808,0.010808,0.190471,354.651
1784986673.522366,2026-07-25T21:37:53.522+08:00,121.549268,-88.364841,205.192314,0.006068,0.006068,0.088099,306.903
1784986673.621688,2026-07-25T21:37:53.621+08:00,121.598858,-88.359037,205.241784,0.012819,0.012819,0.204844,306.865
1784986673.773295,2026-07-25T21:37:53.773+08:00,121.648691,-88.357351,205.291577,0.015458,0.015458,0.319496,359.112
1784986673.871138,2026-07-25T21:37:53.871+08:00,121.695939,-88.346580,205.338609,0.027131,0.027131,0.013805,357.595
1784986673.971261,2026-07-25T21:37:53.971+08:00,121.741112,-88.342687,205.383699,0.031887,0.031887,0.230450,358.358
1784986674.121188,2026-07-25T21:37:54.121+08:00,121.842531,-88.340357,205.485056,0.036157,0.036157,0.853975,309.684
1784986674.221187,2026-07-25T21:37:54.221+08:00,121.898797,-88.351270,205.541520,0.026323,0.026323,0.769607,310.219
1784986674.326456,2026-07-25T21:37:54.326+08:00,121.951272,-88.351471,205.593989,0.027125,0.027125,0.436841,316.499
1784986674.471145,2026-07-25T21:37:54.471+08:00,121.989389,-88.356199,205.632189,0.023127,0.023127,0.053714,361.769
1784986674.621202,2026-07-25T21:37:54.621+08:00,122.090243,-88.360569,205.732993,0.021233,0.021233,0.577833,313.001
1784986674.771169,2026-07-25T21:37:54.771+08:00,122.123056,-88.364295,205.765888,0.018316,0.018316,0.474620,364.223
1784986674.871113,2026-07-25T21:37:54.871+08:00,122.156762,-88.357043,205.799405,0.026398,0.026398,0.570209,364.732
1784986675.021174,2026-07-25T21:37:55.021+08:00,122.246333,-88.356265,205.888930,0.029384,0.029384,0.522974,315.969
1784986675.121232,2026-07-25T21:37:55.121+08:00,122.277296,-88.354736,205.919846,0.031675,0.031675,0.056009,316.637
1784986675.222409,2026-07-25T21:37:55.222+08:00,122.315116,-88.361282,205.957815,0.026064,0.026064,0.263552,318.425
1784986675.321293,2026-07-25T21:37:55.321+08:00,122.361483,-88.360965,206.004161,0.027524,0.027524,0.255808,317.904
1784986675.471240,2026-07-25T21:37:55.471+08:00,122.426574,-88.352590,206.069025,0.037502,0.037502,0.546864,368.431
1784986675.573501,2026-07-25T21:37:55.573+08:00,122.478546,-88.339540,206.120659,0.051829,0.051829,0.338003,371.283
1784986675.671193,2026-07-25T21:37:55.671+08:00,122.577825,-88.337903,206.222638,0.051307,0.051307,0.416374,270.196
1784986675.825662,2026-07-25T21:37:55.825+08:00,122.626066,-88.331767,206.271027,0.056139,0.056139,0.349766,325.290
1784986675.973614,2026-07-25T21:37:55.973+08:00,122.662893,-88.331842,206.307839,0.055070,0.055070,0.137468,373.881
1784986676.073781,2026-07-25T21:37:56.073+08:00,122.695563,-88.337726,206.340338,0.048307,0.048307,0.083596,374.689
1784986676.221507,2026-07-25T21:37:56.221+08:00,122.804539,-88.342137,206.449154,0.040956,0.040956,0.744205,323.650
1784986676.321331,2026-07-25T21:37:56.321+08:00,122.852927,-88.344612,206.497459,0.037176,0.037176,0.887716,324.114
1784986676.421077,2026-07-25T21:37:56.421+08:00,122.905089,-88.342755,206.549652,0.037625,0.037625,1.173335,324.515
1784986676.521084,2026-07-25T21:37:56.521+08:00,122.969884,-88.345337,206.614353,0.033295,0.033295,1.294921,325.162
1784986676.621096,2026-07-25T21:37:56.621+08:00,123.022842,-88.344703,206.667309,0.032499,0.032499,1.022812,325.873
1784986676.721127,2026-07-25T21:37:56.721+08:00,123.066963,-88.342631,206.712055,0.033058,0.033058,1.149793,326.544
1784986676.821099,2026-07-25T21:37:56.821+08:00,123.120843,-88.334967,206.766223,0.038313,0.038313,1.147555,327.156
1784986676.921132,2026-07-25T21:37:56.921+08:00,123.179520,-88.330291,206.825049,0.040369,0.040369,1.630868,327.830
1784986677.021359,2026-07-25T21:37:57.021+08:00,123.221633,-88.333002,206.867000,0.035784,0.035784,1.267941,328.697
1784986677.121206,2026-07-25T21:37:57.121+08:00,123.270924,-88.337086,206.916060,0.029506,0.029506,1.663957,329.184
1784986677.221254,2026-07-25T21:37:57.221+08:00,123.316619,-88.341193,206.961527,0.023366,0.023366,1.801607,329.872
1784986677.321319,2026-07-25T21:37:57.321+08:00,123.369573,-88.339482,207.014504,0.022716,0.022716,1.254189,330.636
1784986677.421137,2026-07-25T21:37:57.421+08:00,123.413560,-88.341850,207.058342,0.018388,0.018388,1.032733,331.094
1784986677.521774,2026-07-25T21:37:57.521+08:00,123.469765,-88.347063,207.114259,0.010676,0.010676,0.985551,332.371
1784986677.621171,2026-07-25T21:37:57.621+08:00,123.515661,-88.345774,207.160166,0.009917,0.009917,0.967226,332.349
1784986677.721125,2026-07-25T21:37:57.721+08:00,123.561747,-88.344124,207.205572,0.011068,0.011068,1.052137,332.883
1784986677.871130,2026-07-25T21:37:57.871+08:00,123.610156,-88.333884,207.253720,0.022474,0.022474,1.016669,383.469
1784986677.971258,2026-07-25T21:37:57.971+08:00,123.660999,-88.325152,207.304338,0.032430,0.032430,1.039472,384.251
1784986678.071142,2026-07-25T21:37:58.071+08:00,123.718801,-88.324253,207.362101,0.034725,0.034725,0.901969,384.701
1784986678.171399,2026-07-25T21:37:58.171+08:00,123.798139,-88.320320,207.441320,0.040572,0.040572,0.043212,286.179
1784986678.271159,2026-07-25T21:37:58.271+08:00,123.834913,-88.331126,207.478345,0.030657,0.030657,0.060046,286.579
1784986678.371202,2026-07-25T21:37:58.371+08:00,123.890587,-88.330360,207.533984,0.032767,0.032767,0.386199,287.262
1784986678.471121,2026-07-25T21:37:58.471+08:00,123.943207,-88.330305,207.586588,0.034092,0.034092,0.019860,287.702
1784986678.572324,2026-07-25T21:37:58.572+08:00,123.982205,-88.325575,207.625460,0.039762,0.039762,0.743098,289.501
1784986678.671176,2026-07-25T21:37:58.671+08:00,124.029837,-88.323456,207.677060,0.040781,0.040781,0.243666,288.993
1784986678.771234,2026-07-25T21:37:58.771+08:00,124.085819,-88.321514,207.733037,0.038690,0.038690,0.342205,289.691
1784986678.871079,2026-07-25T21:37:58.871+08:00,124.128465,-88.318072,207.775820,0.039054,0.039054,0.008388,290.176
1784986678.971217,2026-07-25T21:37:58.971+08:00,124.173906,-88.319241,207.821059,0.034619,0.034619,0.249720,290.954
1784986679.071183,2026-07-25T21:37:59.071+08:00,124.228455,-88.315699,207.875721,0.034227,0.034227,0.134826,291.560
1784986679.171236,2026-07-25T21:37:59.171+08:00,124.263017,-88.313125,207.910379,0.034307,0.034307,0.589047,292.416
1784986679.271125,2026-07-25T21:37:59.271+08:00,124.304345,-88.316249,207.951375,0.028217,0.028217,0.520287,292.886
1784986679.371130,2026-07-25T21:37:59.371+08:00,124.349794,-88.314134,207.996859,0.027056,0.027056,0.894380,293.427
1784986679.471189,2026-07-25T21:37:59.471+08:00,124.402896,-88.311340,208.050024,0.026022,0.026022,0.825847,294.127
1784986679.571340,2026-07-25T21:37:59.571+08:00,124.453247,-88.310715,208.100289,0.023023,0.023023,0.597228,294.917
1784986679.672814,2026-07-25T21:37:59.672+08:00,124.491428,-88.316407,208.136808,0.016915,0.016915,0.542719,297.031
1784986679.821289,2026-07-25T21:37:59.821+08:00,124.528224,-88.320767,208.173609,0.012598,0.012598,0.874621,348.709
1784986679.871730,2026-07-25T21:37:59.871+08:00,124.593082,-88.318491,208.238464,0.014949,0.014949,1.256239,297.598
1784986680.021132,2026-07-25T21:38:00.021+08:00,124.640738,-88.315656,208.286117,0.017840,0.017840,1.115287,349.699
1784986680.121140,2026-07-25T21:38:00.121+08:00,124.680556,-88.316269,208.325936,0.017273,0.017273,1.222302,350.282
1784986680.221140,2026-07-25T21:38:00.221+08:00,124.739636,-88.312535,208.385012,0.021076,0.021076,1.351264,349.363
1784986680.321244,2026-07-25T21:38:00.321+08:00,124.788557,-88.311396,208.433931,0.022272,0.022272,0.975410,349.301
1784986680.421240,2026-07-25T21:38:00.421+08:00,124.834522,-88.313536,208.479898,0.020184,0.020184,0.781281,349.937
1784986680.521162,2026-07-25T21:38:00.521+08:00,124.879907,-88.313652,208.525284,0.020121,0.020121,1.073257,350.499
1784986680.621110,2026-07-25T21:38:00.621+08:00,124.938580,-88.313209,208.583957,0.020633,0.020633,1.144082,351.087
1784986680.721098,2026-07-25T21:38:00.721+08:00,124.983863,-88.314698,208.629154,0.019258,0.019258,1.259244,351.715
1784986680.821100,2026-07-25T21:38:00.821+08:00,125.029520,-88.319936,208.674841,0.014277,0.014277,1.603314,352.357
1784986680.921127,2026-07-25T21:38:00.921+08:00,125.083275,-88.320108,208.728596,0.014409,0.014409,1.676585,353.024
1784986681.021091,2026-07-25T21:38:01.021+08:00,125.134742,-88.322746,208.780077,0.012062,0.012062,1.815139,353.791
1784986681.121269,2026-07-25T21:38:01.121+08:00,125.169813,-88.323278,208.815150,0.011728,0.011728,1.556097,354.550
1784986681.221100,2026-07-25T21:38:01.221+08:00,125.209972,-88.320747,208.855294,0.014485,0.014485,1.531511,354.962
1784986681.321145,2026-07-25T21:38:01.321+08:00,125.262406,-88.319979,208.907723,0.015549,0.015549,1.521539,355.602
1784986681.421113,2026-07-25T21:38:01.421+08:00,125.316212,-88.314829,208.961499,0.021003,0.021003,1.607591,356.210
1784986681.521158,2026-07-25T21:38:01.521+08:00,125.362699,-88.318864,209.008008,0.017231,0.017231,1.787213,356.895
1784986681.621124,2026-07-25T21:38:01.621+08:00,125.421142,-88.323204,209.066475,0.013221,0.013221,1.976116,357.501
1784986681.721189,2026-07-25T21:38:01.721+08:00,125.529526,-88.330863,209.174881,0.006385,0.006385,1.366112,258.846
1784986681.821086,2026-07-25T21:38:01.821+08:00,125.577596,-88.329371,209.222937,0.008292,0.008292,1.080889,259.382
1784986681.921109,2026-07-25T21:38:01.921+08:00,125.628307,-88.327531,209.273630,0.010568,0.010568,1.026318,260.046
1784986682.021148,2026-07-25T21:38:02.021+08:00,125.663520,-88.317961,209.308760,0.020442,0.020442,1.365915,260.725
1784986682.171304,2026-07-25T21:38:02.171+08:00,125.707961,-88.312502,209.353152,0.026283,0.026283,0.934242,311.521
1784986682.271203,2026-07-25T21:38:02.271+08:00,125.753355,-88.302281,209.398457,0.036895,0.036895,1.293080,312.059
1784986682.321143,2026-07-25T21:38:02.321+08:00,125.799030,-88.298401,209.444096,0.041168,0.041168,0.868641,262.640
1784986682.471298,2026-07-25T21:38:02.471+08:00,125.847311,-88.297217,209.492365,0.042768,0.042768,0.620052,313.435
1784986682.571142,2026-07-25T21:38:02.571+08:00,125.886811,-88.296319,209.531856,0.044007,0.044007,0.138226,313.919
1784986682.671173,2026-07-25T21:38:02.671+08:00,125.937357,-88.299231,209.582425,0.041529,0.041529,0.221443,314.590
1784986682.771272,2026-07-25T21:38:02.771+08:00,125.988893,-88.302091,209.637264,0.037978,0.037978,0.512736,315.329
1784986682.871132,2026-07-25T21:38:02.871+08:00,126.046044,-88.295364,209.694763,0.040320,0.040320,0.555480,315.829
1784986682.971190,2026-07-25T21:38:02.971+08:00,126.090516,-88.294711,209.739154,0.037576,0.037576,0.573319,316.527
1784986683.071181,2026-07-25T21:38:03.071+08:00,126.134839,-88.296049,209.783245,0.032857,0.032857,0.831435,317.158
1784986683.171264,2026-07-25T21:38:03.171+08:00,126.194709,-88.293606,209.843127,0.030720,0.030720,0.714628,317.881
1784986683.271074,2026-07-25T21:38:03.271+08:00,126.233494,-88.289509,209.882112,0.031843,0.031843,0.521129,318.331
1784986683.371229,2026-07-25T21:38:03.371+08:00,126.276615,-88.290027,209.925067,0.028033,0.028033,0.375712,319.126
